longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_x_age,ocean_proximity_label,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,total_rooms_log,total_bedrooms_log,population_log,households_log,median_house_value_log,population_per_household_log
-121.48,38.57,47.0,2438.0,804.0,1148.0,747.0,1.4301,141700.0,INLAND,3.2637215528781796,0.32977850697292865,1.536813922356091,67.2147,1,0.0,1.0,0.0,0.0,0.0,7.79934339821592,6.690842277418564,7.046647277848756,6.617402977974478,11.86147448281689,0.9309089323837094
-121.48,38.57,52.0,567.0,193.0,272.0,187.0,1.625,187500.0,INLAND,3.0320855614973263,0.3403880070546737,1.4545454545454546,84.5,1,0.0,1.0,0.0,0.0,0.0,6.342121418721152,5.267858159063328,5.60947179518496,5.236441962829949,12.141539457711714,0.8979415932059586
-121.49,38.57,49.0,1334.0,492.0,634.0,421.0,1.7568,93800.0,INLAND,3.168646080760095,0.36881559220389803,1.505938242280285,86.08319999999999,1,0.0,1.0,0.0,0.0,0.0,7.19668657083435,6.20050917404269,6.453624998892692,6.045005314036012,11.448930795918299,0.9186632122277855
-121.49,38.57,38.0,2410.0,967.0,1091.0,829.0,1.2209,87900.0,INLAND,2.907117008443908,0.4012448132780083,1.316043425814234,46.394200000000005,1,0.0,1.0,0.0,0.0,0.0,7.787796878181171,6.875232087276577,6.9957661563048505,6.721425700790643,11.383966460172834,0.8398603098865323
-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691,150000.0,INLAND,4.023668639053255,0.27058823529411763,1.742603550295858,84.5949,1,0.0,1.0,0.0,0.0,0.0,7.215975002651466,5.910796644040527,6.380122536899765,5.82600010738045,11.918397239722838,1.0089076700828363
-121.47,38.57,48.0,3136.0,926.0,1443.0,877.0,1.9034,123900.0,INLAND,3.5758266818700113,0.29528061224489793,1.645381984036488,91.3632,1,0.0,1.0,0.0,0.0,0.0,8.051022208190679,6.831953565565855,7.275172319452771,6.777646593635117,11.727238138609684,0.9728154722881726
-121.48,38.57,38.0,2809.0,805.0,1243.0,785.0,1.8512,114100.0,INLAND,3.578343949044586,0.28657885368458524,1.58343949044586,70.3456,1,0.0,1.0,0.0,0.0,0.0,7.940939762327791,6.692083742506628,7.126087273299125,6.666956792429207,11.644839300053654,0.9491216469286654
-121.47,38.57,52.0,438.0,103.0,176.0,99.0,3.0217,200000.0,INLAND,4.424242424242424,0.23515981735159816,1.7777777777777777,157.1284,1,0.0,1.0,0.0,0.0,0.0,6.0844994130751715,4.6443908991413725,5.176149732573829,4.605170185988092,12.206077645517674,1.0216512475319812
-121.47,38.57,50.0,3233.0,968.0,1223.0,837.0,1.2041,168100.0,INLAND,3.862604540023895,0.29941231054747913,1.4611708482676224,60.205,1,0.0,1.0,0.0,0.0,0.0,8.081475040137052,6.876264611890766,7.1098794630722715,6.731018100482083,12.032320268218989,0.9006371912941514
-121.48,38.58,52.0,2501.0,757.0,1081.0,708.0,1.5872,157500.0,INLAND,3.5324858757062145,0.30267892842862854,1.5268361581920904,82.53439999999999,1,0.0,1.0,0.0,0.0,0.0,7.824845691026856,6.630683385642372,6.9865664594064265,6.5638555265321274,11.967187086434018,0.9269679898149994
-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,236100.0,INLAND,5.223958333333333,0.2053838484546361,2.1484375,171.4076,1,0.0,1.0,0.0,0.0,0.0,7.604396348796338,6.023447592961033,6.716594773520978,5.953243334287785,12.37201495855807,1.146906298027066
-121.45,38.56,52.0,3170.0,476.0,1027.0,457.0,4.63,233800.0,INLAND,6.936542669584245,0.1501577287066246,2.2472647702407,240.76,1,0.0,1.0,0.0,0.0,0.0,8.061802274538348,6.1675164908883415,6.93537044601511,6.126869184114185,12.362225605170924,1.177813032833121
-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,111800.0,INLAND,4.742547425474255,0.21257142857142858,2.0704607046070462,151.79319999999998,1,0.0,1.0,0.0,0.0,0.0,7.467942332285852,5.921578419643816,6.639875833826536,5.91350300563827,11.624475784206961,1.1218276169874792
-121.46,38.57,52.0,810.0,172.0,326.0,151.0,3.1583,140000.0,INLAND,5.364238410596027,0.2123456790123457,2.1589403973509933,164.23160000000001,1,0.0,1.0,0.0,0.0,0.0,6.698268054115413,5.153291594497779,5.7899601708972535,5.0238805208462765,11.849404844423074,1.1502366540734168
-121.46,38.57,52.0,893.0,159.0,367.0,160.0,3.2386,213200.0,INLAND,5.58125,0.1780515117581187,2.29375,168.4072,1,0.0,1.0,0.0,0.0,0.0,6.795705775173514,5.075173815233827,5.908082938168931,5.081404364984463,12.269990661694345,1.1920267333075354
-121.46,38.57,52.0,1917.0,367.0,722.0,358.0,3.1484,158900.0,INLAND,5.354748603351955,0.1914449660928534,2.016759776536313,163.7168,1,0.0,1.0,0.0,0.0,0.0,7.559038255443384,5.908082938168931,6.583409222158765,5.883322388488279,11.97603664577121,1.104183333717565
-121.46,38.57,52.0,1625.0,419.0,614.0,383.0,2.0549,156700.0,INLAND,4.242819843342037,0.25784615384615384,1.6031331592689295,106.8548,1,0.0,1.0,0.0,0.0,0.0,7.3938782901077555,6.040254711277414,6.421622267806518,5.950642552587727,11.96209480994468,0.9567157807811923
-121.43,38.56,41.0,1105.0,227.0,443.0,210.0,3.1827,131700.0,INLAND,5.261904761904762,0.20542986425339366,2.1095238095238096,130.4907,1,0.0,1.0,0.0,0.0,0.0,7.00850518208228,5.429345628954441,6.095824562432225,5.351858133476067,11.788289480716973,1.1344695985589623
-121.44,38.56,45.0,2423.0,466.0,873.0,438.0,3.7167,131900.0,INLAND,5.531963470319635,0.19232356582748658,1.9931506849315068,167.2515,1,0.0,1.0,0.0,0.0,0.0,7.793174347189205,6.1463292576688975,6.773080375655535,6.0844994130751715,11.789806920177805,1.0963265733872538
-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542,139400.0,INLAND,5.457831325301205,0.18211920529801323,1.5481927710843373,148.4184,1,0.0,1.0,0.0,0.0,0.0,6.810142450115136,5.111987788356544,5.552959584921617,5.117993812416755,11.845109950883979,0.9353843906897347
-121.43,38.56,50.0,1533.0,288.0,532.0,257.0,2.5417,125900.0,INLAND,5.964980544747082,0.18786692759295498,2.0700389105058368,127.08500000000001,1,0.0,1.0,0.0,0.0,0.0,7.335633981927201,5.666426688112432,6.278521424165844,5.552959584921617,11.74325116281265,1.1216902359506544
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,137800.0,INLAND,5.371428571428571,0.18541033434650456,1.8448979591836734,142.3148,1,0.0,1.0,0.0,0.0,0.0,7.183111701743281,5.501258210544727,6.115892125483034,5.5053315359323625,11.833565894429414,1.045527200215797
-121.45,38.57,52.0,3994.0,635.0,1295.0,625.0,5.1169,232500.0,INLAND,6.3904,0.15898848272408614,2.072,266.0788,1,0.0,1.0,0.0,0.0,0.0,8.292798858200374,6.455198563340122,7.16703787691222,6.439350371100098,12.356649805075568,1.1223288152854258
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,173800.0,INLAND,6.452830188679245,0.16228070175438597,2.4547169811320755,210.1684,1,0.0,1.0,0.0,0.0,0.0,8.137688184977605,6.320768294250582,7.171656822768514,6.274762021241939,12.065666245536807,1.2397405381283433
-121.42,38.55,35.0,182.0,39.0,115.0,43.0,2.6417,98900.0,INLAND,4.232558139534884,0.21428571428571427,2.6744186046511627,92.4595,1,0.0,1.0,0.0,0.0,0.0,5.209486152841421,3.6888794541139363,4.7535901911063645,3.784189633918261,11.501874628783144,1.3013949173334043
-121.43,38.55,44.0,3514.0,714.0,1509.0,656.0,2.7333,100100.0,INLAND,5.3567073170731705,0.20318725099601595,2.3003048780487805,120.2652,1,0.0,1.0,0.0,0.0,0.0,8.164794804244766,6.5722825426940075,7.31986492980897,6.48768401848461,11.513934955263402,1.194014851492501
-121.45,38.55,19.0,3374.0,808.0,1412.0,753.0,1.4889,77600.0,INLAND,4.48074369189907,0.23947836395969177,1.8751660026560426,28.289099999999998,1,0.0,1.0,0.0,0.0,0.0,8.12415060330663,6.695798917058491,7.253470382684528,6.625392368007956,11.259335592686217,1.0561104126366967
-121.46,38.56,52.0,1878.0,393.0,722.0,381.0,3.3348,122800.0,INLAND,4.929133858267717,0.20926517571884984,1.89501312335958,173.4096,1,0.0,1.0,0.0,0.0,0.0,7.538494999413465,5.976350909297934,6.583409222158765,5.945420608606575,11.718320437984499,1.0629896441268014
-121.45,38.56,51.0,1250.0,235.0,452.0,232.0,2.625,121200.0,INLAND,5.387931034482759,0.188,1.9482758620689655,133.875,1,0.0,1.0,0.0,0.0,0.0,7.1316985104669115,5.4638318050256105,6.115892125483034,5.4510384535657,11.705205603408396,1.0812205459562405
-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821,97000.0,INLAND,4.398963730569948,0.22555948174322732,1.8808290155440415,137.1766,1,0.0,1.0,0.0,0.0,0.0,7.4377951216719325,5.950642552587727,6.588926477533519,5.958424693029782,11.48247656671073,1.058078105345697
-121.47,38.56,52.0,889.0,162.0,273.0,145.0,3.125,85600.0,INLAND,6.13103448275862,0.18222722159730034,1.8827586206896552,162.5,1,0.0,1.0,0.0,0.0,0.0,6.7912214627261855,5.093750200806762,5.6131281063880705,4.983606621708336,11.357452244304588,1.058747690104182
-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,104000.0,INLAND,5.124293785310734,0.19845644983461963,2.7062146892655368,115.05,1,0.0,1.0,0.0,0.0,0.0,6.811244378601294,5.198497031265826,6.173786103901937,5.181783550292085,11.552155793461898,1.3100110563702598
-121.46,38.55,52.0,3126.0,648.0,1789.0,558.0,1.7616,84100.0,INLAND,5.602150537634409,0.2072936660268714,3.206093189964158,91.6032,1,0.0,1.0,0.0,0.0,0.0,8.047829357457841,6.47543271670409,7.489970898834801,6.326149473155099,11.339773736496767,1.4365342334697127
-121.46,38.55,52.0,2094.0,463.0,1364.0,407.0,1.2235,68500.0,INLAND,5.144963144963145,0.22110792741165233,3.3513513513513513,63.622,1,0.0,1.0,0.0,0.0,0.0,7.647308832356238,6.139884552226255,7.21890970761906,6.0112671744041615,11.134603622683905,1.4704864523402386
-121.47,38.55,48.0,1091.0,403.0,926.0,336.0,1.1458,65400.0,INLAND,3.2470238095238093,0.3693858845096242,2.755952380952381,54.9984,1,0.0,1.0,0.0,0.0,0.0,6.9957661563048505,6.0014148779611505,6.831953565565855,5.820082930352362,11.088292827848269,1.3233418831379542
-121.47,38.56,52.0,1532.0,408.0,782.0,369.0,1.8911,85900.0,INLAND,4.151761517615176,0.26631853785900783,2.1192411924119243,98.3372,1,0.0,1.0,0.0,0.0,0.0,7.334981878871814,6.013715156042802,6.663132695990803,5.91350300563827,11.360950749348124,1.1375897646813555
-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,95800.0,INLAND,3.9751908396946565,0.2683629380700912,1.66793893129771,103.1271,1,0.0,1.0,0.0,0.0,0.0,7.642044402873258,6.327936783729195,6.774223886357614,6.263398262591624,11.470028402317833,0.9813062384727135
-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,88100.0,INLAND,4.053061224489796,0.28851963746223563,2.130612244897959,76.2432,1,0.0,1.0,0.0,0.0,0.0,7.594381242551817,6.352629396319567,6.951772164398911,6.19644412779452,11.386239162597649,1.141228590822529
-121.48,38.56,44.0,1151.0,263.0,518.0,258.0,2.0089,113600.0,INLAND,4.461240310077519,0.22849695916594265,2.007751937984496,88.39160000000001,1,0.0,1.0,0.0,0.0,0.0,7.049254841255837,5.575949103146316,6.251903883165888,5.556828061699537,11.640447588047344,1.1011929352616012
-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,134700.0,INLAND,4.181303116147308,0.23306233062330622,1.9490084985835694,125.6536,1,0.0,1.0,0.0,0.0,0.0,7.29776828253138,5.84354441703136,6.535241271013659,5.869296913133774,11.810812786275873,1.081469011681672
-121.48,38.57,38.0,1145.0,324.0,596.0,288.0,1.78,114300.0,INLAND,3.9756944444444446,0.28296943231441046,2.0694444444444446,67.64,1,0.0,1.0,0.0,0.0,0.0,7.044032897274685,5.783825182329737,6.391917113392602,5.666426688112432,11.646590598651017,1.1214965825016976
-121.49,38.56,42.0,900.0,239.0,506.0,231.0,1.2813,87500.0,INLAND,3.896103896103896,0.26555555555555554,2.1904761904761907,53.814600000000006,1,0.0,1.0,0.0,0.0,0.0,6.803505257608338,5.480638923341991,6.2285110035911835,5.44673737166631,11.37940550085183,1.1601701816675432
-121.49,38.56,35.0,1521.0,457.0,987.0,455.0,1.9013,86900.0,INLAND,3.342857142857143,0.30046022353714663,2.169230769230769,66.5455,1,0.0,1.0,0.0,0.0,0.0,7.3277805384216315,6.126869184114185,6.895682697747868,6.1224928095143865,11.372524818667134,1.153488898893944
-121.49,38.57,51.0,1492.0,385.0,736.0,365.0,1.7155,108800.0,INLAND,4.087671232876712,0.25804289544235925,2.0164383561643837,87.4905,1,0.0,1.0,0.0,0.0,0.0,7.30854279753919,5.955837369464831,6.602587892189336,5.902633333401366,11.597275804538212,1.1040767831401885
-121.5,38.57,41.0,1124.0,344.0,807.0,316.0,1.4712,94600.0,INLAND,3.5569620253164556,0.30604982206405695,2.5537974683544302,60.3192,1,0.0,1.0,0.0,0.0,0.0,7.025538314638521,5.84354441703136,6.694562058521095,5.75890177387728,11.457423325808623,1.268016741151531
-121.5,38.57,44.0,1375.0,351.0,766.0,321.0,2.1719,87500.0,INLAND,4.283489096573208,0.25527272727272726,2.3862928348909658,95.5636,1,0.0,1.0,0.0,0.0,0.0,7.226936018493289,5.863631175598097,6.642486801367256,5.7745515455444085,11.37940550085183,1.2197357639911937
-121.51,38.57,36.0,613.0,166.0,425.0,147.0,2.2031,93800.0,INLAND,4.170068027210885,0.2707993474714519,2.891156462585034,79.3116,1,0.0,1.0,0.0,0.0,0.0,6.419994928147142,5.117993812416755,6.054439346269371,4.997212273764115,11.448930795918299,1.3587064046010615
-121.5,38.57,45.0,858.0,254.0,510.0,200.0,1.0114,80000.0,INLAND,4.29,0.29603729603729606,2.55,45.513000000000005,1,0.0,1.0,0.0,0.0,0.0,6.755768921984255,5.541263545158426,6.236369590203704,5.303304908059076,11.289794413577894,1.2669476034873244
-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,123100.0,INLAND,4.295454545454546,0.2437641723356009,2.7337662337662336,51.888,1,0.0,1.0,0.0,0.0,0.0,7.881182202227102,6.470799503782602,7.429520842786462,6.424869023905388,11.720760435616398,1.3174174383837212
-121.51,38.56,43.0,1048.0,312.0,1320.0,294.0,1.0649,137500.0,INLAND,3.564625850340136,0.29770992366412213,4.489795918367347,45.7907,1,0.0,1.0,0.0,0.0,0.0,6.955592608396297,5.746203190540153,7.186144304522325,5.68697535633982,11.83138646878959,1.7028910814912124
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,137900.0,INLAND,5.078726968174204,0.20811345646437995,2.2462311557788945,127.8765,1,0.0,1.0,0.0,0.0,0.0,8.017307507688582,6.448889394146858,7.201916317531627,6.393590753950631,11.834291315386718,1.1774946790581096
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,137200.0,INLAND,5.103092783505154,0.1872053872053872,1.824742268041237,128.271,1,0.0,1.0,0.0,0.0,0.0,7.303843225277705,5.631211781821365,6.2766434893416445,5.676753802268282,11.829202282877098,1.0384171278846874
-121.49,38.56,52.0,1844.0,392.0,667.0,353.0,3.0033,103500.0,INLAND,5.223796033994335,0.21258134490238612,1.8895184135977336,156.17159999999998,1,0.0,1.0,0.0,0.0,0.0,7.520234556474628,5.973809611869261,6.504288173536645,5.869296913133774,11.547336553476635,1.06108984934502
-121.49,38.55,52.0,2515.0,460.0,836.0,442.0,3.3844,151100.0,INLAND,5.6900452488687785,0.18290258449304175,1.8914027149321266,175.9888,1,0.0,1.0,0.0,0.0,0.0,7.830425617820331,6.133398042996649,6.729824070489475,6.093569770045136,11.925703766372617,1.061741752859782
-121.5,38.55,52.0,2784.0,455.0,957.0,448.0,5.6402,209800.0,INLAND,6.214285714285714,0.16343390804597702,2.1361607142857144,293.2904,1,0.0,1.0,0.0,0.0,0.0,7.932003152361385,6.1224928095143865,6.86484777797086,6.1070228877422545,12.253914741377207,1.142999349352861
-121.49,38.56,52.0,1777.0,368.0,624.0,350.0,3.6729,137800.0,INLAND,5.077142857142857,0.20709060213843555,1.782857142857143,190.99079999999998,1,0.0,1.0,0.0,0.0,0.0,7.48324441607385,5.910796644040527,6.437751649736401,5.860786223465865,11.833565894429414,1.0234781491590759
-121.49,38.54,47.0,2313.0,536.0,779.0,442.0,2.5639,123000.0,INLAND,5.233031674208145,0.23173367920449633,1.762443438914027,120.5033,1,0.0,1.0,0.0,0.0,0.0,7.746732907753622,6.285998094508865,6.659293919683638,6.093569770045136,11.719947764402807,1.0161155920330065
-121.5,38.54,52.0,1145.0,133.0,334.0,138.0,8.338,405800.0,INLAND,8.297101449275363,0.11615720524017467,2.420289855072464,433.57599999999996,1,0.0,1.0,0.0,0.0,0.0,7.044032897274685,4.897839799950911,5.814130531825066,4.9344739331306915,12.913618170638928,1.2297253004283508
-121.49,38.55,51.0,4280.0,632.0,1486.0,621.0,5.0359,224100.0,INLAND,6.892109500805153,0.14766355140186915,2.392914653784219,256.8309,1,0.0,1.0,0.0,0.0,0.0,8.361941906144946,6.450470422144176,7.304515946460155,6.432940092739179,12.319852122072682,1.2216893318707103
-121.5,38.55,49.0,4094.0,634.0,1363.0,659.0,5.2362,236800.0,INLAND,6.212443095599393,0.15486077186126038,2.0682852807283765,256.5738,1,0.0,1.0,0.0,0.0,0.0,8.31752199628717,6.453624998892692,7.218176838403408,6.492239835020471,12.374975404956045,1.1211188650779096
-121.5,38.54,44.0,1167.0,201.0,452.0,209.0,3.7344,179800.0,INLAND,5.583732057416268,0.17223650385604114,2.1626794258373208,164.3136,1,0.0,1.0,0.0,0.0,0.0,7.0630481633881725,5.308267697401205,6.115892125483034,5.3471075307174685,12.099605962739451,1.1514195878868754
-121.48,38.55,52.0,2508.0,360.0,832.0,345.0,7.1035,228700.0,INLAND,7.269565217391304,0.14354066985645933,2.411594202898551,369.382,1,0.0,1.0,0.0,0.0,0.0,7.827639546366422,5.8888779583328805,6.725033642166843,5.846438775057725,12.34017075254176,1.227179690228917
-121.48,38.55,52.0,2037.0,358.0,811.0,375.0,4.3929,162500.0,INLAND,5.432,0.17574864997545409,2.1626666666666665,228.4308,1,0.0,1.0,0.0,0.0,0.0,7.61972421378267,5.883322388488279,6.699500340161678,5.929589143389895,11.998439434579149,1.1514155535872599
-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,94300.0,INLAND,4.176315789473684,0.28229363579080025,2.307894736842105,104.16499999999999,1,0.0,1.0,0.0,0.0,0.0,7.370230641807081,6.1070228877422545,6.777646593635117,5.942799375126701,11.454247073019193,1.1963119558698159
-121.48,38.55,52.0,1684.0,309.0,675.0,296.0,4.1467,175000.0,INLAND,5.6891891891891895,0.1834916864608076,2.2804054054054053,215.6284,1,0.0,1.0,0.0,0.0,0.0,7.429520842786462,5.736572297479192,6.516193076042964,5.6937321388027,12.07254696717504,1.1879670139672645
-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,191900.0,INLAND,6.776758409785932,0.15027075812274368,2.18348623853211,252.73559999999998,1,0.0,1.0,0.0,0.0,0.0,7.7039102096163115,5.811140992976701,6.5722825426940075,5.793013608384144,12.164734893029634,1.1579768977177154
-121.48,38.56,52.0,814.0,216.0,327.0,181.0,2.8542,125000.0,INLAND,4.497237569060774,0.26535626535626533,1.8066298342541436,148.4184,1,0.0,1.0,0.0,0.0,0.0,6.703188113240863,5.37989735354046,5.793013608384144,5.204006687076795,11.736077016252437,1.0319844163126561
-121.47,38.55,48.0,968.0,310.0,706.0,274.0,0.9948,65400.0,INLAND,3.5328467153284673,0.3202479338842975,2.576642335766423,47.7504,1,0.0,1.0,0.0,0.0,0.0,6.876264611890766,5.739792912179234,6.561030665896573,5.616771097666572,11.088292827848269,1.2744244652765473
-121.47,38.55,29.0,1303.0,308.0,861.0,263.0,1.0208,55800.0,INLAND,4.9543726235741445,0.23637759017651575,3.273764258555133,29.603199999999998,1,0.0,1.0,0.0,0.0,0.0,7.1731917424865985,5.733341276897746,6.759255270663693,5.575949103146316,10.929547069355774,1.452494998275872
-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,56700.0,INLAND,5.186567164179104,0.2225419664268585,3.3482587064676617,59.591300000000004,1,0.0,1.0,0.0,0.0,0.0,7.643003635560718,6.142037405587356,7.205635176410364,5.998936561946683,10.945547126244623,1.4697754675964596
-121.47,38.55,24.0,979.0,287.0,546.0,291.0,1.186,67000.0,INLAND,3.3642611683848798,0.2931562819203269,1.8762886597938144,28.464,1,0.0,1.0,0.0,0.0,0.0,6.887552571664617,5.662960480135946,6.304448802421981,5.676753802268282,11.112462823634855,1.0565008033179828
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,94600.0,INLAND,5.672131147540983,0.21315028901734104,2.2991803278688523,105.2584,1,0.0,1.0,0.0,0.0,0.0,7.233455418621439,5.69035945432406,6.331501849893691,5.501258210544727,11.457423325808623,1.1936740521253615
-121.45,38.54,47.0,1159.0,250.0,810.0,244.0,2.7787,56000.0,INLAND,4.75,0.21570319240724764,3.319672131147541,130.59890000000001,1,0.0,1.0,0.0,0.0,0.0,7.05617528410041,5.5254529391317835,6.698268054115413,5.501258210544727,10.933124826700707,1.4631795038081057
-121.45,38.54,41.0,1278.0,308.0,839.0,280.0,1.4702,58300.0,INLAND,4.564285714285714,0.24100156494522693,2.9964285714285714,60.2782,1,0.0,1.0,0.0,0.0,0.0,7.153833801578843,5.733341276897746,6.733401891837359,5.638354669333745,10.97337452485014,1.3854011051426756
-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,58200.0,INLAND,5.72,0.2047952047952048,3.4571428571428573,87.9984,1,0.0,1.0,0.0,0.0,0.0,6.90975328164481,5.327876168789581,6.406879986069314,5.170483995038151,10.971657815702502,1.4945079457601234
-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,57000.0,INLAND,5.394805194805195,0.20943668753009148,3.7766233766233768,80.296,1,0.0,1.0,0.0,0.0,0.0,7.639161171659173,6.077642243349034,7.282761179605593,5.955837369464831,10.950824090522445,1.563733890316537
-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,108000.0,INLAND,5.987234042553191,0.18834399431414356,2.3659574468085105,88.51089999999999,1,0.0,1.0,0.0,0.0,0.0,7.249925536717988,5.583496308781699,6.322565239927284,5.4638318050256105,11.58989576532275,1.213712453623495
-121.43,38.54,43.0,2084.0,417.0,912.0,410.0,2.9769,92700.0,INLAND,5.082926829268293,0.20009596928982726,2.2243902439024392,128.0067,1,0.0,1.0,0.0,0.0,0.0,7.642524134232902,6.035481432524756,6.816735880594968,6.018593214496234,11.437134538982278,1.170743860713278
-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,101500.0,INLAND,5.446376811594203,0.19105907397551888,2.2927536231884056,138.6,1,0.0,1.0,0.0,0.0,0.0,7.539027055823995,5.886104031450156,6.674561391814426,5.846438775057725,11.527823929632195,1.1917241822497369
-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694,92400.0,INLAND,5.10934393638171,0.1980544747081712,2.2763419483101393,113.05359999999999,1,0.0,1.0,0.0,0.0,0.0,7.852050207265889,6.234410725718371,7.044032897274685,6.222576268071369,11.433893080082035,1.1867275403696778
-121.45,38.54,48.0,3421.0,734.0,1441.0,727.0,1.9485,86600.0,INLAND,4.705639614855571,0.21455714703303128,1.9821182943603852,93.52799999999999,1,0.0,1.0,0.0,0.0,0.0,8.137980454452139,6.5998704992128365,7.273786317844895,6.590301048196686,11.369066641827967,1.0926338850260175
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,87600.0,INLAND,5.395299145299146,0.19841584158415843,3.6880341880341883,43.164,1,0.0,1.0,0.0,0.0,0.0,7.8343923029104365,6.218600119691729,7.454141078146678,6.150602768446279,11.38054769238444,1.545013344917529
-121.42,38.54,29.0,2358.0,493.0,1071.0,470.0,2.925,94300.0,INLAND,5.017021276595744,0.2090754877014419,2.2787234042553193,84.82499999999999,1,0.0,1.0,0.0,0.0,0.0,7.765993079407675,6.202535517187923,6.977281341630747,6.154858094016418,11.454247073019193,1.1874541406160115
-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,2.4618,101300.0,INLAND,5.047112462006079,0.20716651610960554,2.045592705167173,103.3956,1,0.0,1.0,0.0,0.0,0.0,8.10832229017324,6.535241271013659,7.205635176410364,6.490723534502507,11.525851561856362,1.1136955308794383
-121.44,38.54,39.0,2855.0,435.0,1217.0,562.0,3.2404,93600.0,INLAND,5.080071174377224,0.15236427320490367,2.1654804270462633,126.3756,1,0.0,1.0,0.0,0.0,0.0,7.957177323459475,6.077642243349034,7.1049654482698426,6.333279628139691,11.446796346169297,1.152304837772144
-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,75700.0,INLAND,5.346072186836518,0.198967434471803,2.7770700636942673,119.3283,1,0.0,1.0,0.0,0.0,0.0,7.831617276352611,6.218600119691729,7.1770187659099,6.156978985585555,11.234546649377918,1.3289485936494174
-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944,79000.0,INLAND,6.026315789473684,0.18000970402717129,3.245614035087719,111.804,1,0.0,1.0,0.0,0.0,0.0,7.631431664576906,5.918893854273146,7.01301578963963,5.8377304471659395,11.277215789596893,1.4458864583221362
-121.41,38.53,37.0,1058.0,224.0,588.0,231.0,2.9737,72100.0,INLAND,4.58008658008658,0.21172022684310018,2.5454545454545454,110.0269,1,0.0,1.0,0.0,0.0,0.0,6.9650803456014065,5.41610040220442,6.3784261836515865,5.44673737166631,11.185823192802378,1.2656663733312759
-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,71200.0,INLAND,5.3497267759562845,0.1874361593462717,3.199453551912568,104.7026,1,0.0,1.0,0.0,0.0,0.0,7.580189417944541,5.908082938168931,7.066466970136958,5.905361848054571,11.173262142245258,1.4349544101372296
-121.42,38.53,36.0,1581.0,288.0,832.0,291.0,3.4083,71800.0,INLAND,5.43298969072165,0.18216318785578747,2.859106529209622,122.6988,1,0.0,1.0,0.0,0.0,0.0,7.366445148327599,5.666426688112432,6.725033642166843,5.676753802268282,11.181653682515929,1.3504356875669508
-121.43,38.53,36.0,1488.0,294.0,846.0,279.0,3.1208,82700.0,INLAND,5.333333333333333,0.1975806451612903,3.032258064516129,112.3488,1,0.0,1.0,0.0,0.0,0.0,7.305860032684009,5.68697535633982,6.741700694652055,5.634789603169249,11.322986972837104,1.3943265328171548
-121.43,38.53,36.0,2430.0,426.0,1199.0,437.0,3.1667,81900.0,INLAND,5.560640732265446,0.17530864197530865,2.7437070938215102,114.0012,1,0.0,1.0,0.0,0.0,0.0,7.796057974316123,6.056784013228625,7.090076835776092,6.082218910376446,11.313266479778829,1.3200763220671021
-121.44,38.53,37.0,1951.0,432.0,1089.0,411.0,2.3272,80600.0,INLAND,4.746958637469587,0.22142491030240902,2.6496350364963503,86.1064,1,0.0,1.0,0.0,0.0,0.0,7.5766097669730375,6.07073772800249,6.993932975223189,6.021023349349527,11.297266335365645,1.2946271725940668
